Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),H_Rotator (K),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 (),System Status (code),Setpoint (K),Magnet (Oe),Valve Position (deg),CIG/Cernox (K),CIG Excit (uA),Plat Therm (K),Plat Excit (uA),Neck Therm (K),Neck Excit (uA),Spare Therm (K),Spare Excit (uA),Flow Rate (l/min),Annulus Vacuum (V),Impedance (mode),Block Htr Cur (mA),Block Htr Pwr (W),Neck Htr Cur (mA),Neck Htr Pwr (W),Annulus Pres (Torr),System Pres (Torr),Tableless Map53 (),Tableless Map54 (),Redirected 55 (),Redirected 56 (),Redirected 57 (),Redirected 58 (),Redirected 59 (),FlowSensor_V,Redirected 61 (),Seq Stat (),Sys Temp (),He Level (),Map 67 (),Map 68 (),Map 69 (),PSU Field (Oe),Hi res (A) read,Mag (V) read,Mag adj/sc(I)set,Sw heater state,DAC <I> (cnts),Therm V,KRPMs,Pump temp (C),pump power (W),High Vacuum mode,Flapper state,Regen htr flag,iso flag,BlockHeater(Ohm),NeckHeater(Ohm),Map 86 (),Map 87 (),Map 88 (),Map 89 (),Map 90 (),Map 91 (),Map 92 (),Map 93 (),MAP 1,MAP 2,MAP 3,MAP 4,MAP 5,MAP 6,MAP 7,MAP 8,MAP 9,MAP 10,MAP 11,MAP 12,MAP 13,MAP 14,MAP 15,MAP 16,MAP 17,MAP 18,MAP 19,MAP 20,MAP 21,MAP 22,MAP 23,MAP 24,MAP 25,MAP 26,MAP 27,MAP 28,MAP 29,MAP 30
,30354175.08,4870,265.3495,120.000,90.0143967,,,,,,,,,0.0000,-0.0147,256,0.00,0.00,0.00,0.00,4.3822122,,,,,,,,,,,4870,262.802,120.000,90.0,265.3494568,105.032,265.4579468,896.434,267.5386658,109.917,,,3.742862e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.4421997,-2.967438,,,,,,,,-3.9081585e-2,,1.0,265.3495,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354180.17,4870,265.3393,120.000,90.0143967,,,,,,,,,-0.0049,-0.0147,256,0.00,0.00,0.00,0.00,4.2659898,,,,,,,,,,,4870,262.802,120.000,90.0,265.3392944,105.032,265.4481812,896.434,267.5336304,109.917,,,3.742862e-2,0.434783,0.5,0.00,0.00,0.00,0.00,811.4421997,-3.743996,,,,,,,,-3.9081585e-2,,1.0,265.3419,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354184.97,4870,265.3419,120.000,90.0143967,,,,,,,,,-0.0049,-0.0147,256,0.00,0.00,0.00,0.00,4.2089629,,,,,,,,,,,4870,262.802,120.000,90.0,265.3418579,105.032,265.4397888,896.434,267.5211182,109.917,,,3.315408e-2,0.434783,0.5,0.00,0.00,0.00,0.00,811.4421997,-3.355717,,,,,,,,-4.3966781e-2,,1.0,265.3266,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354189.97,4870,265.2961,120.000,90.0143967,,,,,,,,,-0.0049,-0.0147,256,0.00,0.00,0.00,0.00,4.3822122,,,,,,,,,,,4870,262.713,120.000,90.0,265.2961121,105.032,265.4286804,896.434,267.5085449,109.917,,,4.170317e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.4421997,-4.132275,,,,,,,,-3.4196384e-2,,1.0,265.2961,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354195.08,4870,265.3063,120.000,90.0143967,,,,,,,,,-0.0098,-0.0049,256,0.00,0.00,0.00,0.00,4.3237367,,,,,,,,,,,4870,262.713,120.000,90.0,265.3037415,105.032,265.4200134,896.434,267.5010376,109.917,,,3.742862e-2,0.434783,0.5,0.00,0.00,0.00,0.00,811.4421997,-4.520555,,,,,,,,-3.9081585e-2,,1.0,265.3037,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354200.09,4870,265.2986,120.000,90.0143967,,,,,,,,,-0.0098,-0.0147,256,0.00,0.00,0.00,0.00,4.3237367,,,,,,,,,,,4870,262.713,120.000,90.0,265.2986450,105.032,265.4116211,896.434,267.4859924,109.917,,,4.170317e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.8547363,-3.743996,,,,,,,,-3.4196384e-2,,1.0,265.3088,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354205.17,4870,265.2885,120.000,90.0143967,,,,,,,,,-0.0147,-0.0049,256,0.00,0.00,0.00,0.00,4.2659898,,,,,,,,,,,4870,262.713,120.000,90.0,265.2884827,105.032,265.4021301,896.434,267.4985352,109.917,,,4.170317e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.0296631,-3.743996,,,,,,,,-3.4196384e-2,,1.0,265.2809,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354210.14,4870,265.2936,120.000,90.0143967,,,,,,,,,-0.0147,-0.0049,256,0.00,0.00,0.00,0.00,4.3822122,,,,,,,,,,,4870,262.713,120.000,90.0,265.2935791,105.032,265.3953552,896.434,267.4834595,109.917,,,2.887953e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.8547363,-3.743996,,,,,,,,-4.8851978e-2,,1.0,265.2936,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354215.03,4870,265.2580,120.000,90.0143967,,,,,,,,,-0.0049,-0.0147,256,0.00,0.00,0.00,0.00,4.2659898,,,,,,,,,,,4870,262.713,120.000,90.0,265.2579956,105.032,265.3823242,896.434,267.4834595,109.917,,,3.742862e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.4421997,-3.743996,,,,,,,,-3.9081585e-2,,1.0,265.2580,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354220.17,4870,265.2758,120.000,90.0143967,,,,,,,,,-0.0049,-0.0147,256,0.00,0.00,0.00,0.00,4.3237367,,,,,,,,,,,4870,262.713,120.000,90.0,265.2757568,105.032,265.3744507,896.434,267.4709167,109.917,,,4.170317e-2,0.439668,0.5,0.00,0.00,0.00,0.00,811.8547363,-3.743996,,,,,,,,-3.4196384e-2,,1.0,265.2758,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
