#	T_init	T_i_pt	T_final	T_f_pt	H_init	H_i_pt	H_final	H_f_pt	LI1	LI2	LI3	Wait(min)	NVc	#steps	I_init	I_final	Angle_i	Angle_f	6221_amp	6221_fr	6221_off
#2	300	3.00	2	2	0	0.1	0	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	2	1.00	2	1	0	0.1	0.002	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#2	2	3.00	300	2	0.002	0.1	0.002	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	300	1.00	300	1	0.002	0.1	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
#2	300	3.00	2	2	0	0.1	0	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	2	1.00	2	1	0	0.1	0.010	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#2	2	3.00	300	2	0.010	0.1	0.010	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	300	1.00	300	1	0.010	0.1	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
#2	300	3.00	2	2	0	0.1	0	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	2	1.00	2	1	0	0.1	0.050	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#2	2	3.00	300	2	0.050	0.1	0.050	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	300	1.00	300	1	0.050	0.1	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
#2	300	3.00	2	2	0	0.1	0	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	2	1.00	2	1	0	0.1	0.250	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#2	2	3.00	300	2	0.250	0.1	0.250	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
